Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country_Region,City,State_Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Year,Month_Year,Profit Margin,Profit Flag,Sale Bend
7358,US-2026-100930,4/7/2026,4/12/2026,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.61,3,0.45,-248.25,Apr,2026,26-Apr,-40.00%,Loss,High
7361,US-2026-100930,4/7/2026,4/12/2026,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.98,3,0.2,-7.72,Apr,2026,26-Apr,-1.30%,Loss,High
7367,US-2026-157854,4/8/2026,4/15/2026,Standard Class,DM-13345,Denise Monton,Corporate,United States,Roswell,Georgia,30076,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2690.97,3,0,1264.76,Apr,2026,26-Apr,47.00%,Profitable,High
7370,US-2026-112333,4/8/2026,4/14/2026,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,4,0,621.97,Apr,2026,26-Apr,24.00%,Profitable,High
7382,US-2026-135279,4/9/2026,4/11/2026,First Class,BS-11800,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,0,0,Apr,2026,26-Apr,0.00%,Loss,High
7403,US-2026-155460,4/13/2026,4/15/2026,First Class,RW-19630,Rob Williams,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.37,Apr,2026,26-Apr,33.80%,Profitable,High
7442,US-2026-134845,4/17/2026,4/23/2026,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027,West,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,2549.99,5,0.7,-3399.98,Apr,2026,26-Apr,-133.30%,Loss,High
7453,US-2026-166324,4/20/2026,4/21/2026,First Class,BE-11455,Brad Eason,Home Office,United States,Cleveland,Ohio,44105,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,848.54,4,0.2,-21.21,Apr,2026,26-Apr,-2.50%,Loss,High
7457,US-2026-128853,4/21/2026,4/23/2026,First Class,JM-15250,Janet Martin,Consumer,United States,Baltimore,Maryland,21215,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",908.82,9,0,227.21,Apr,2026,26-Apr,25.00%,Profitable,High
7467,US-2026-146192,4/22/2026,4/26/2026,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,675.06,3,0,87.76,Apr,2026,26-Apr,13.00%,Profitable,High
7491,US-2026-116953,4/24/2026,4/25/2026,First Class,SV-20935,Susan Vittorini,Consumer,United States,Mesa,Arizona,85204,West,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,552,10,0.2,34.5,Apr,2026,26-Apr,6.30%,Profitable,High
7512,US-2026-137631,4/28/2026,5/2/2026,Standard Class,JL-15235,Janet Lee,Consumer,United States,Kissimmee,Florida,34741,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,751.98,2,0.2,84.6,Apr,2026,26-Apr,11.30%,Profitable,High
7513,US-2026-164056,4/29/2026,5/4/2026,Second Class,FM-14215,Filia McAdams,Corporate,United States,Dublin,Ohio,43017,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35,5,0.4,-69.89,Apr,2026,26-Apr,-6.70%,Loss,High
7532,US-2026-144526,4/30/2026,5/6/2026,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,5,0.4,-158.1,Apr,2026,26-Apr,-23.30%,Loss,High
7534,US-2026-102204,5/1/2026,5/6/2026,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,0,May,2026,26-May,0.00%,Loss,High
7535,US-2026-102204,5/1/2026,5/6/2026,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.26,4,0.45,-458.15,May,2026,26-May,-49.10%,Loss,High
7551,US-2026-132178,5/3/2026,5/8/2026,Second Class,DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90004,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,763.44,8,0,45.81,May,2026,26-May,6.00%,Profitable,High
7562,US-2026-128755,5/4/2026,5/8/2026,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,Newport News,Virginia,23602,South,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,571.44,4,0,165.72,May,2026,26-May,29.00%,Profitable,High
7571,US-2026-133200,5/6/2026,5/11/2026,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",623.46,7,0.32,-119.19,May,2026,26-May,-19.10%,Loss,High
7580,US-2026-133200,5/6/2026,5/11/2026,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,5,0.2,-57.95,May,2026,26-May,-7.50%,Loss,High
7583,US-2026-144498,5/6/2026,5/6/2026,Same Day,MB-18085,Mick Brown,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10004977,Technology,Phones,GE 30524EE4,627.17,4,0.2,70.56,May,2026,26-May,11.30%,Profitable,High
7586,US-2026-141733,5/7/2026,5/11/2026,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,48234,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1458.65,5,0,423.01,May,2026,26-May,29.00%,Profitable,High
7594,US-2026-133865,5/8/2026,5/12/2026,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Los Angeles,California,90032,West,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.95,6,0.2,1049.99,May,2026,26-May,31.30%,Profitable,High
7627,US-2026-149048,5/13/2026,5/17/2026,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,914.97,3,0,411.74,May,2026,26-May,45.00%,Profitable,High
7631,US-2026-149048,5/13/2026,5/17/2026,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,530.34,2,0,95.46,May,2026,26-May,18.00%,Profitable,High
7632,US-2026-149048,5/13/2026,5/17/2026,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,587.97,3,0,158.75,May,2026,26-May,27.00%,Profitable,High
7634,US-2026-161774,5/14/2026,5/15/2026,First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77041,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,0.3,-12.85,May,2026,26-May,-1.40%,Loss,High
7650,US-2026-143686,5/14/2026,5/14/2026,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Ana,California,92704,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7,0,601.97,May,2026,26-May,43.00%,Profitable,High
7652,US-2026-115546,5/14/2026,5/18/2026,Standard Class,AH-10465,Amy Hunt,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002834,Technology,Phones,Google Nexus 5,539.97,3,0,134.99,May,2026,26-May,25.00%,Profitable,High
7667,US-2026-117401,5/18/2026,5/22/2026,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Central,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7,0,197.92,May,2026,26-May,28.00%,Profitable,High
7681,US-2026-138975,5/19/2026,5/23/2026,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1628.82,9,0,374.63,May,2026,26-May,23.00%,Profitable,High
7683,US-2026-113530,5/19/2026,5/21/2026,Second Class,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",681.41,12,0.2,42.59,May,2026,26-May,6.30%,Profitable,High
7701,US-2026-166695,5/20/2026,5/24/2026,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",518.27,8,0.2,-97.18,May,2026,26-May,-18.80%,Loss,High
7710,US-2026-111332,5/20/2026,5/22/2026,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76,4,0,162.09,May,2026,26-May,23.00%,Profitable,High
7712,US-2026-166688,5/20/2026,5/26/2026,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,89115,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1123.13,9,0.2,70.2,May,2026,26-May,6.30%,Profitable,High
7713,CA-2026-166695,5/20/2026,5/24/2026,Standard Class,CC-12430,Chuck Clark,Home Office,Canada,Vancouver,British Columbia,V6Z,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",518.27,8,0.2,-97.18,May,2026,26-May,-18.80%,Loss,High
7716,US-2026-167899,5/21/2026,5/26/2026,Standard Class,JG-15805,John Grady,Corporate,United States,Auburn,New York,13021,East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,520.05,5,0,72.81,May,2026,26-May,14.00%,Profitable,High
7732,US-2026-120168,5/25/2026,5/25/2026,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,663.92,5,0.2,207.48,May,2026,26-May,31.30%,Profitable,High
7749,US-2026-132297,5/27/2026,6/2/2026,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,40214,South,TEC-PH-10002834,Technology,Phones,Google Nexus 5,539.97,3,0,134.99,May,2026,26-May,25.00%,Profitable,High
7780,US-2026-121559,6/1/2026,6/3/2026,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,46203,Central,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,1925.88,6,0,539.25,Jun,2026,26-Jun,28.00%,Profitable,High
7782,US-2026-121559,6/1/2026,6/3/2026,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2405.2,8,0,793.72,Jun,2026,26-Jun,33.00%,Profitable,High
7811,US-2026-150420,6/3/2026,6/8/2026,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Bellingham,Washington,98226,West,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,1099.5,10,0,362.84,Jun,2026,26-Jun,33.00%,Profitable,High
7813,US-2026-140872,6/3/2026,6/10/2026,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024,South,TEC-PH-10000441,Technology,Phones,VTech DS6151,503.96,5,0.2,50.4,Jun,2026,26-Jun,10.00%,Profitable,High
7826,US-2026-109316,6/8/2026,6/10/2026,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,90049,West,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.67,2,0.15,140.96,Jun,2026,26-Jun,9.40%,Profitable,High
7841,US-2026-100951,6/9/2026,6/10/2026,First Class,NC-18625,Noah Childs,Corporate,United States,Dallas,Texas,75217,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,5,0.2,54.06,Jun,2026,26-Jun,7.50%,Profitable,High
7842,US-2026-140963,6/10/2026,6/13/2026,First Class,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,514.17,5,0.15,-30.25,Jun,2026,26-Jun,-5.90%,Loss,High
7851,US-2026-107167,6/10/2026,6/14/2026,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Jacksonville,Florida,32216,South,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",1347.52,8,0.2,84.22,Jun,2026,26-Jun,6.20%,Profitable,High
7869,US-2026-108441,6/12/2026,6/18/2026,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,858.24,4,0.1,143.04,Jun,2026,26-Jun,16.70%,Profitable,High
7886,US-2026-126914,6/15/2026,6/19/2026,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Monroe,North Carolina,28110,South,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,698.35,3,0.2,52.38,Jun,2026,26-Jun,7.50%,Profitable,High
7897,US-2026-119284,6/15/2026,6/20/2026,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2239.94,8,0.2,223.99,Jun,2026,26-Jun,10.00%,Profitable,High
7901,US-2026-105214,6/16/2026,6/19/2026,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,7,0.2,90.97,Jun,2026,26-Jun,7.50%,Profitable,High
7922,US-2026-165323,6/17/2026,6/21/2026,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,5,0,1668.21,Jun,2026,26-Jun,49.00%,Profitable,High
7923,US-2026-112753,6/18/2026,6/23/2026,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.92,9,0.15,75.59,Jun,2026,26-Jun,8.20%,Profitable,High
7927,US-2026-128944,6/19/2026,6/21/2026,Second Class,KH-16330,Katharine Harms,Corporate,United States,Newark,Ohio,43055,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,760.12,6,0.3,-43.44,Jun,2026,26-Jun,-5.70%,Loss,High
7951,US-2026-135986,6/20/2026,6/27/2026,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Richmond,Virginia,23223,South,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,503.96,4,0,125.99,Jun,2026,26-Jun,25.00%,Profitable,High
7974,US-2026-124821,6/25/2026,6/29/2026,Second Class,AM-10705,Anne McFarland,Consumer,United States,Seattle,Washington,98115,West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",871.4,4,0,148.14,Jun,2026,26-Jun,17.00%,Profitable,High
7980,US-2026-157091,6/26/2026,7/1/2026,Standard Class,DB-13405,Denny Blanton,Consumer,United States,La Porte,Indiana,46350,Central,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,5,0,31.59,Jun,2026,26-Jun,6.00%,Profitable,High
7986,US-2026-107132,6/26/2026,6/30/2026,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",713.88,4,0,214.16,Jun,2026,26-Jun,30.00%,Profitable,High
7991,US-2026-161410,6/26/2026,7/3/2026,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,545.92,14,0.4,72.79,Jun,2026,26-Jun,13.30%,Profitable,High
7994,US-2026-133256,6/26/2026,6/27/2026,First Class,TH-21550,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92,8,0,135.98,Jun,2026,26-Jun,25.00%,Profitable,High
7999,US-2026-116988,6/27/2026,6/29/2026,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0,244.62,Jun,2026,26-Jun,19.00%,Profitable,High
8001,US-2026-143574,6/29/2026,7/2/2026,First Class,DR-12880,Dan Reichenbach,Corporate,United States,Milford,Connecticut,6460,East,FUR-BO-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",638.82,9,0,185.26,Jun,2026,26-Jun,29.00%,Profitable,High
8008,US-2026-138149,6/29/2026,6/30/2026,First Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.37,Jun,2026,26-Jun,33.80%,Profitable,High
8011,US-2026-100650,6/29/2026,7/3/2026,Second Class,DK-13225,Dean Katz,Corporate,United States,Anaheim,California,92804,West,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1295.78,2,0,310.99,Jun,2026,26-Jun,24.00%,Profitable,High
8016,US-2026-163006,6/30/2026,7/4/2026,Second Class,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,569.06,3,0.3,-178.85,Jun,2026,26-Jun,-31.40%,Loss,High
8020,US-2026-102890,6/30/2026,6/30/2026,Same Day,SG-20470,Sheri Gordon,Consumer,United States,New York City,New York,10011,East,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1044.63,5,0.4,-295.98,Jun,2026,26-Jun,-28.30%,Loss,High
8024,US-2026-164112,6/30/2026,7/4/2026,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Mount Vernon,New York,10550,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,0,282.21,Jun,2026,26-Jun,26.00%,Profitable,High
8025,US-2026-163006,6/30/2026,7/4/2026,Second Class,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1001.58,2,0.2,125.2,Jun,2026,26-Jun,12.50%,Profitable,High
8033,US-2026-140053,7/3/2026,7/10/2026,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Farmington,New Mexico,87401,West,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",545.85,9,0,114.63,Jul,2026,26-Jul,21.00%,Profitable,High
8042,US-2026-168109,7/3/2026,7/3/2026,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,4,0,742.63,Jul,2026,26-Jul,44.00%,Profitable,High
8046,US-2026-168109,7/3/2026,7/3/2026,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105,West,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,2395.2,6,0.2,209.58,Jul,2026,26-Jul,8.80%,Profitable,High
8047,US-2026-121503,7/3/2026,7/6/2026,Second Class,FH-14275,Frank Hawley,Corporate,United States,Houston,Texas,77041,Central,TEC-MA-10003674,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,597.13,3,0.4,49.76,Jul,2026,26-Jul,8.30%,Profitable,High
8067,US-2026-169551,7/7/2026,7/9/2026,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,527.92,2,0.2,85.79,Jul,2026,26-Jul,16.30%,Profitable,High
8069,US-2026-169551,7/7/2026,7/9/2026,First Class,RL-19615,Rob Lucas,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,683.99,2,0.4,-114,Jul,2026,26-Jul,-16.70%,Loss,High
8084,US-2026-108560,7/8/2026,7/15/2026,Standard Class,JC-15385,Jenna Caffey,Consumer,United States,Kent,Washington,98031,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",786.48,8,0,385.38,Jul,2026,26-Jul,49.00%,Profitable,High
8089,CA-2026-112109,7/8/2026,7/12/2026,Standard Class,JE-15715,Joe Elijah,Consumer,Canada,Winnipeg,Manitoba,R0H,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,662.88,3,0.2,74.57,Jul,2026,26-Jul,11.20%,Profitable,High
8093,US-2026-145128,7/9/2026,7/14/2026,Standard Class,SM-20320,Sean Miller,Home Office,United States,Lafayette,Indiana,47905,Central,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,5,0,31.59,Jul,2026,26-Jul,6.00%,Profitable,High
8110,US-2026-162015,7/11/2026,7/18/2026,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0,244.62,Jul,2026,26-Jul,19.00%,Profitable,High
8128,US-2026-161935,7/14/2026,7/18/2026,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1889.95,9,0.4,-377.99,Jul,2026,26-Jul,-20.00%,Loss,High
8130,US-2026-164378,7/15/2026,7/18/2026,Second Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10024,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,664.15,6,0.1,88.55,Jul,2026,26-Jul,13.30%,Profitable,High
8131,US-2026-128951,7/15/2026,7/17/2026,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,872.94,3,0,157.13,Jul,2026,26-Jul,18.00%,Profitable,High
8143,US-2026-142342,7/17/2026,7/19/2026,Second Class,AJ-10795,Anthony Johnson,Corporate,United States,Apple Valley,California,92307,West,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1194.17,5,0.15,210.74,Jul,2026,26-Jul,17.60%,Profitable,High
8155,US-2026-142573,7/18/2026,7/23/2026,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",801.6,5,0.5,-448.9,Jul,2026,26-Jul,-56.00%,Loss,High
8159,US-2026-165358,7/18/2026,7/23/2026,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,599.97,5,0.4,70,Jul,2026,26-Jul,11.70%,Profitable,High
8167,US-2026-150497,7/20/2026,7/24/2026,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Maple Grove,Minnesota,55369,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,2,0,331.19,Jul,2026,26-Jul,45.00%,Profitable,High
8191,US-2026-118724,7/21/2026,7/25/2026,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Concord,California,94521,West,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,1626.19,9,0.2,121.96,Jul,2026,26-Jul,7.50%,Profitable,High
8195,US-2026-106551,7/22/2026,7/27/2026,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Chicago,Illinois,60653,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,526.34,4,0.3,-75.19,Jul,2026,26-Jul,-14.30%,Loss,High
8207,US-2026-135013,7/24/2026,7/24/2026,Same Day,HR-14830,Harold Ryan,Corporate,United States,Huntington Beach,California,92646,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2399.96,5,0.2,839.99,Jul,2026,26-Jul,35.00%,Profitable,High
8217,US-2026-167318,7/26/2026,8/1/2026,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0,659.98,Jul,2026,26-Jul,40.00%,Profitable,High
8225,US-2026-108791,7/27/2026,7/31/2026,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92,8,0,135.98,Jul,2026,26-Jul,25.00%,Profitable,High
8228,US-2026-130841,7/28/2026,8/1/2026,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1145.6,4,0.2,100.24,Jul,2026,26-Jul,8.80%,Profitable,High
8249,US-2026-147032,7/31/2026,8/4/2026,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Wilmington,Delaware,19805,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,849.95,5,0,390.98,Jul,2026,26-Jul,46.00%,Profitable,High
8259,US-2026-162691,8/1/2026,8/7/2026,Standard Class,AS-10045,Aaron Smayling,Corporate,United States,Austin,Texas,78745,Central,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1439.98,3,0.4,-264,Aug,2026,26-Aug,-18.30%,Loss,High
