Order ID,Order Date,Ship Date,Customer Name,Segment,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Month-Year,Profit Margin,Profit Flag,Sale Band,Region
US-2026-104619,1/24/2026,1/29/2026,Keith Dawkins,Corporate,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.78,2,89.95,26-Jan,32.50%,Profitable,Medium,West
US-2026-119669,1/24/2026,1/30/2026,Theone Pippenger,Consumer,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,5.67,3,0.11,26-Jan,2.00%,Profitable,Low,South
US-2026-104619,1/24/2026,1/29/2026,Keith Dawkins,Corporate,Technology,Phones,Jensen SMPS-640 - speaker phone,110.35,3,8.28,26-Jan,7.50%,Profitable,Medium,West
US-2026-105935,1/26/2026,1/31/2026,Bradley Drucker,Consumer,Furniture,Furnishings,Artistic Insta-Plaque,62.72,4,24.46,26-Jan,39.00%,Profitable,Low,South
US-2026-134649,1/26/2026,1/31/2026,Carol Adams,Corporate,Office Supplies,Art,Newell 311,15.47,7,4.18,26-Jan,27.00%,Profitable,Low,South
US-2026-134649,1/26/2026,1/31/2026,Carol Adams,Corporate,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,3.44,26-Jan,48.00%,Profitable,Low,South
US-2026-150469,1/26/2026,1/30/2026,Caroline Jumper,Consumer,Office Supplies,Fasteners,Binder Clips by OIC,11.84,8,5.68,26-Jan,48.00%,Profitable,Low,West
US-2026-164098,1/26/2026,1/27/2026,Claire Gute,Consumer,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2,1.82,26-Jan,10.00%,Profitable,Low,Central
US-2026-105935,1/26/2026,1/31/2026,Bradley Drucker,Consumer,Technology,Phones,Samsung Galaxy Mega 6.3,2939.93,7,764.38,26-Jan,26.00%,Profitable,High,South
US-2026-117870,1/27/2026,1/30/2026,John Huston,Consumer,Office Supplies,Art,Newell 312,14.02,3,1.75,26-Jan,12.50%,Profitable,Low,East
US-2026-117870,1/27/2026,1/30/2026,John Huston,Consumer,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,71.98,3,-9,26-Jan,-12.50%,Loss,Low,East
US-2026-104437,1/27/2026,1/31/2026,Toby Gnade,Consumer,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,3,35.86,26-Jan,26.00%,Profitable,Medium,East
US-2026-117870,1/27/2026,1/30/2026,John Huston,Consumer,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,107.98,3,-27,26-Jan,-25.00%,Loss,Medium,East
US-2026-115994,1/28/2026,1/31/2026,Beth Thompson,Home Office,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,12.83,26-Jan,34.00%,Profitable,Low,West
US-2026-147984,1/28/2026,2/1/2026,Giulietta Baptist,Consumer,Office Supplies,Paper,Xerox 1934,279.9,5,137.15,26-Jan,49.00%,Profitable,Medium,Central
US-2026-115994,1/28/2026,1/31/2026,Beth Thompson,Home Office,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,239.97,3,26.4,26-Jan,11.00%,Profitable,Medium,West
US-2026-166037,1/28/2026,2/1/2026,Craig Leslie,Home Office,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,449.91,9,157.47,26-Jan,35.00%,Profitable,Medium,East
US-2026-160927,1/29/2026,1/31/2026,Tamara Manning,Consumer,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,4.62,26-Jan,31.00%,Profitable,Low,Central
US-2026-139304,1/29/2026,2/2/2026,Vivek Gonzalez,Consumer,Office Supplies,Art,Newell 339,8.34,3,2.17,26-Jan,26.00%,Profitable,Low,West
US-2026-145338,1/29/2026,2/1/2026,Bryan Davis,Consumer,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",4.77,2,0.48,26-Jan,10.00%,Profitable,Low,East
US-2026-127341,1/29/2026,2/2/2026,Clytie Kelty,Consumer,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",12.13,4,-20.62,26-Jan,-170.00%,Loss,Low,Central
US-2026-139304,1/29/2026,2/2/2026,Vivek Gonzalez,Consumer,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.62,8,40.37,26-Jan,33.80%,Profitable,Medium,West
US-2026-131653,1/29/2026,2/5/2026,Rob Dowd,Consumer,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,2.4,26-Jan,46.00%,Profitable,Low,East
US-2026-160927,1/29/2026,1/31/2026,Tamara Manning,Consumer,Office Supplies,Paper,Xerox 1887,94.85,5,45.53,26-Jan,48.00%,Profitable,Low,Central
US-2026-160927,1/29/2026,1/31/2026,Tamara Manning,Consumer,Office Supplies,Paper,Xerox 1997,12.96,2,6.22,26-Jan,48.00%,Profitable,Low,Central
US-2026-160927,1/29/2026,1/31/2026,Tamara Manning,Consumer,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",13.48,1,3.5,26-Jan,26.00%,Profitable,Low,Central
US-2026-139304,1/29/2026,2/2/2026,Vivek Gonzalez,Consumer,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.57,1,2.23,26-Jan,26.00%,Profitable,Low,West
US-2026-112725,1/30/2026,2/6/2026,Eugene Hildebrand,Home Office,Furniture,Chairs,Novimex Swivel Fabric Task Chair,120.78,1,-13.59,26-Jan,-11.30%,Loss,Medium,West
US-2026-148999,1/30/2026,2/4/2026,Emily Burns,Consumer,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.14,4,-68.11,26-Jan,-16.30%,Loss,Medium,South
US-2026-104220,1/30/2026,2/5/2026,Benjamin Venier,Corporate,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",34.58,7,14.52,26-Jan,42.00%,Profitable,Low,Central
US-2026-121790,1/30/2026,2/6/2026,Liz Preis,Consumer,Furniture,Tables,Balt Split Level Computer Training Table,69.38,1,-47.18,26-Jan,-68.00%,Loss,Low,Central
US-2026-112725,1/30/2026,2/6/2026,Eugene Hildebrand,Home Office,Office Supplies,Art,Newell 338,8.82,3,2.38,26-Jan,27.00%,Profitable,Low,West
US-2026-121790,1/30/2026,2/6/2026,Liz Preis,Consumer,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",9.34,2,3.15,26-Jan,33.80%,Profitable,Low,Central
US-2026-112725,1/30/2026,2/6/2026,Eugene Hildebrand,Home Office,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",12.74,7,5.73,26-Jan,45.00%,Profitable,Low,West
US-2026-104220,1/30/2026,2/5/2026,Benjamin Venier,Corporate,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,40.3,2,10.88,26-Jan,27.00%,Profitable,Low,Central
US-2026-104220,1/30/2026,2/5/2026,Benjamin Venier,Corporate,Office Supplies,Binders,GBC Instant Report Kit,32.35,5,16.18,26-Jan,50.00%,Profitable,Low,Central
US-2026-104220,1/30/2026,2/5/2026,Benjamin Venier,Corporate,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,18.28,2,9.14,26-Jan,50.00%,Profitable,Low,Central
US-2026-104220,1/30/2026,2/5/2026,Benjamin Venier,Corporate,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,7.71,1,3.47,26-Jan,45.00%,Profitable,Low,Central
US-2026-164329,1/30/2026,1/30/2026,Michael Moore,Consumer,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3,2,6.46,26-Jan,5.00%,Profitable,Medium,West
US-2026-121790,1/30/2026,2/6/2026,Liz Preis,Consumer,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,4,2.77,26-Jan,8.80%,Profitable,Low,Central
US-2026-157273,1/30/2026,2/2/2026,Sam Zeldin,Home Office,Technology,Phones,Mitel 5320 IP Phone VoIP phone,604.77,4,60.48,26-Jan,10.00%,Profitable,High,West
US-2026-121790,1/30/2026,2/6/2026,Liz Preis,Consumer,Technology,Phones,Samsung Galaxy S4,2003.17,4,250.4,26-Jan,12.50%,Profitable,High,Central
US-2026-104220,1/30/2026,2/5/2026,Benjamin Venier,Corporate,Technology,Phones,AT&T 841000 Phone,207,3,51.75,26-Jan,25.00%,Profitable,Medium,Central
US-2026-128076,2/2/2026,2/7/2026,Bill Overfelt,Corporate,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58,2,12.63,26-Feb,6.00%,Profitable,Medium,West
US-2026-161333,2/2/2026,2/7/2026,John Lee,Consumer,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",86.26,2,29.33,26-Feb,34.00%,Profitable,Low,West
US-2026-161333,2/2/2026,2/7/2026,John Lee,Consumer,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,46.8,4,16.38,26-Feb,35.00%,Profitable,Low,West
US-2026-128076,2/2/2026,2/7/2026,Bill Overfelt,Corporate,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,2,10.06,26-Feb,32.50%,Profitable,Low,West
US-2026-164147,2/2/2026,2/5/2026,Dorothy Wardle,Corporate,Office Supplies,Fasteners,Staples,21.46,9,6.97,26-Feb,32.50%,Profitable,Low,East
US-2026-164147,2/2/2026,2/5/2026,Dorothy Wardle,Corporate,Office Supplies,Paper,Xerox 1916,78.3,2,29.36,26-Feb,37.50%,Profitable,Low,East
US-2026-161333,2/2/2026,2/7/2026,John Lee,Consumer,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",139.04,4,38.93,26-Feb,28.00%,Profitable,Medium,West
US-2026-128076,2/2/2026,2/7/2026,Bill Overfelt,Corporate,Technology,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",239.98,2,39,26-Feb,16.30%,Profitable,Medium,West
US-2026-164147,2/2/2026,2/5/2026,Dorothy Wardle,Corporate,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,-11.99,26-Feb,-20.00%,Loss,Low,East
US-2026-127474,2/3/2026,2/7/2026,Ross DeVincentis,Home Office,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.2,1,-26.09,26-Feb,-117.50%,Loss,Low,Central
US-2026-126354,2/3/2026,2/8/2026,Shahid Collister,Consumer,Office Supplies,Binders,GBC Instant Report Kit,3.88,2,-2.59,26-Feb,-66.70%,Loss,Low,South
US-2026-167703,2/3/2026,2/8/2026,Matt Collins,Consumer,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,5.23,3,-4.18,26-Feb,-80.00%,Loss,Low,East
US-2026-127474,2/3/2026,2/7/2026,Ross DeVincentis,Home Office,Office Supplies,Paper,Xerox 189,419.4,5,146.79,26-Feb,35.00%,Profitable,Medium,Central
US-2026-127474,2/3/2026,2/7/2026,Ross DeVincentis,Home Office,Office Supplies,Paper,Xerox 1893,65.58,2,23.77,26-Feb,36.30%,Profitable,Low,Central
US-2026-127474,2/3/2026,2/7/2026,Ross DeVincentis,Home Office,Office Supplies,Paper,Xerox 2,5.18,1,1.81,26-Feb,35.00%,Profitable,Low,Central
US-2026-126354,2/3/2026,2/8/2026,Shahid Collister,Consumer,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,115.3,3,40.35,26-Feb,35.00%,Profitable,Medium,South
US-2026-167703,2/3/2026,2/8/2026,Matt Collins,Consumer,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",285.55,2,35.69,26-Feb,12.50%,Profitable,Medium,East
US-2026-169474,2/4/2026,2/9/2026,Jay Fein,Consumer,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,8.49,26-Feb,26.00%,Profitable,Low,East
US-2026-107517,2/5/2026,2/9/2026,Fred Chung,Corporate,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,5,459.4,26-Feb,28.00%,Profitable,High,West
US-2026-131282,2/5/2026,2/8/2026,Cassandra Brandow,Consumer,Office Supplies,Art,Staples in misc. colors,7.12,5,0.71,26-Feb,10.00%,Profitable,Low,Central
US-2026-131282,2/5/2026,2/8/2026,Cassandra Brandow,Consumer,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,243.99,4,-426.99,26-Feb,-175.00%,Loss,Medium,Central
US-2026-107517,2/5/2026,2/9/2026,Fred Chung,Corporate,Technology,Phones,Geemarc AmpliPOWER60,371.2,5,41.76,26-Feb,11.30%,Profitable,Medium,West
US-2026-115105,2/6/2026,2/11/2026,Bryan Davis,Consumer,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",240.78,1,30.1,26-Feb,12.50%,Profitable,Medium,East
US-2026-122994,2/6/2026,2/9/2026,Mark Van Huff,Consumer,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",359.97,3,79.19,26-Feb,22.00%,Profitable,Medium,South
US-2026-101840,2/6/2026,2/12/2026,Sibella Parks,Corporate,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",46.24,4,15.61,26-Feb,33.80%,Profitable,Low,East
US-2026-154102,2/6/2026,2/13/2026,Skye Norling,Home Office,Office Supplies,Paper,Xerox 1947,29.9,5,13.46,26-Feb,45.00%,Profitable,Low,West
US-2026-101840,2/6/2026,2/12/2026,Sibella Parks,Corporate,Technology,Phones,Grandstream GXP1160 VoIP phone,227.46,6,65.96,26-Feb,29.00%,Profitable,Medium,East
US-2026-118773,2/9/2026,2/14/2026,Tom Prescott,Consumer,Furniture,Furnishings,Stacking Trays by OIC,3.98,2,-2.69,26-Feb,-67.50%,Loss,Low,Central
US-2026-150602,2/9/2026,2/14/2026,Marina Lichtenstein,Corporate,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,6.55,26-Feb,31.00%,Profitable,Low,West
US-2026-118773,2/9/2026,2/14/2026,Tom Prescott,Consumer,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,12.99,2,-32.48,26-Feb,-250.00%,Loss,Low,Central
US-2026-118773,2/9/2026,2/14/2026,Tom Prescott,Consumer,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,252.78,4,-417.09,26-Feb,-165.00%,Loss,Medium,Central
US-2026-145807,2/9/2026,2/13/2026,Sarah Bern,Consumer,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,17.75,26-Feb,5.00%,Profitable,Medium,West
US-2026-118773,2/9/2026,2/14/2026,Tom Prescott,Consumer,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,127.98,2,16,26-Feb,12.50%,Profitable,Medium,Central
US-2026-124086,2/10/2026,2/14/2026,Mike Pelletier,Home Office,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",203.98,2,16.8,26-Feb,8.20%,Profitable,Medium,West
US-2026-123659,2/10/2026,2/13/2026,Michael Nguyen,Consumer,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),23.12,4,11.33,26-Feb,49.00%,Profitable,Low,East
US-2026-131828,2/11/2026,2/13/2026,Cari Sayre,Corporate,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",963.14,4,108.35,26-Feb,11.30%,Profitable,High,West
US-2026-138156,2/11/2026,2/14/2026,Magdelene Morse,Consumer,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.57,2,-3.69,26-Feb,-2.50%,Loss,Medium,East
US-2026-116204,2/11/2026,2/14/2026,Victoria Wilson,Corporate,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",21.34,7,7.73,26-Feb,36.30%,Profitable,Low,West
US-2026-118535,2/11/2026,2/15/2026,Don Jones,Corporate,Office Supplies,Labels,Avery 473,20.7,2,9.94,26-Feb,48.00%,Profitable,Low,East
US-2026-131828,2/11/2026,2/13/2026,Cari Sayre,Corporate,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",88.78,3,7.77,26-Feb,8.80%,Profitable,Low,West
US-2026-104801,2/13/2026,2/19/2026,Fred Harton,Consumer,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53,1,21.51,26-Feb,20.00%,Profitable,Medium,West
US-2026-154809,2/13/2026,2/17/2026,Mark Hamilton,Consumer,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",90.64,8,38.98,26-Feb,43.00%,Profitable,Low,Central
US-2026-151176,2/13/2026,2/20/2026,Stewart Visinsky,Consumer,Office Supplies,Art,Barrel Sharpener,10.71,3,2.78,26-Feb,26.00%,Profitable,Low,East
US-2026-104801,2/13/2026,2/19/2026,Fred Harton,Consumer,Office Supplies,Art,Newell 311,6.63,3,1.79,26-Feb,27.00%,Profitable,Low,West
US-2026-104906,2/13/2026,2/17/2026,Jennifer Patt,Corporate,Office Supplies,Paper,Xerox 1903,17.94,3,8.79,26-Feb,49.00%,Profitable,Low,East
US-2026-151176,2/13/2026,2/20/2026,Stewart Visinsky,Consumer,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,25.02,3,6.51,26-Feb,26.00%,Profitable,Low,East
US-2026-104801,2/13/2026,2/19/2026,Fred Harton,Consumer,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,799.96,4,343.98,26-Feb,43.00%,Profitable,High,West
US-2026-163265,2/16/2026,2/21/2026,Joy Smith,Consumer,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.56,3,-8.58,26-Feb,-1.40%,Loss,High,Central
US-2026-163265,2/16/2026,2/21/2026,Joy Smith,Consumer,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",7.69,1,-3.65,26-Feb,-47.50%,Loss,Low,Central
US-2026-163265,2/16/2026,2/21/2026,Joy Smith,Consumer,Office Supplies,Art,Newell 312,28.03,6,3.5,26-Feb,12.50%,Profitable,Low,Central
US-2026-163265,2/16/2026,2/21/2026,Joy Smith,Consumer,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",18.37,2,6.2,26-Feb,33.80%,Profitable,Low,Central
US-2026-118521,2/16/2026,2/20/2026,Luke Foster,Consumer,Office Supplies,Paper,Xerox 1912,37.94,2,18.21,26-Feb,48.00%,Profitable,Low,East
US-2026-163265,2/16/2026,2/21/2026,Joy Smith,Consumer,Office Supplies,Storage,"Tennsco Lockers, Gray",50.35,3,-8.18,26-Feb,-16.30%,Loss,Low,Central
US-2026-120019,2/16/2026,2/21/2026,Nat Gilpin,Corporate,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,579.51,3,81.13,26-Feb,14.00%,Profitable,High,East
US-2026-120019,2/16/2026,2/21/2026,Nat Gilpin,Corporate,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",14.99,1,7.35,26-Feb,49.00%,Profitable,Low,East
US-2026-159149,2/17/2026,2/19/2026,Cyra Reiten,Home Office,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.07,1,-17.03,26-Feb,-19.10%,Loss,Low,Central
US-2026-109085,2/17/2026,2/20/2026,Christine Kargatis,Home Office,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,-12.85,26-Feb,-1.40%,Loss,High,East
US-2026-109085,2/17/2026,2/20/2026,Christine Kargatis,Home Office,Furniture,Furnishings,Flat Face Poster Frame,30.14,2,8.29,26-Feb,27.50%,Profitable,Low,East
US-2026-109085,2/17/2026,2/20/2026,Christine Kargatis,Home Office,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97,5,-106.39,26-Feb,-23.30%,Loss,Medium,East
US-2026-154039,2/17/2026,2/22/2026,Julie Kriz,Home Office,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.96,3,-269.34,26-Feb,-56.00%,Loss,Medium,Central
US-2026-159149,2/17/2026,2/19/2026,Cyra Reiten,Home Office,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44,6,52.63,26-Feb,30.00%,Profitable,Medium,Central
US-2026-109085,2/17/2026,2/20/2026,Christine Kargatis,Home Office,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.72,5,-4.76,26-Feb,-83.30%,Loss,Low,East
US-2026-132647,2/17/2026,2/23/2026,Gary Hansen,Home Office,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,5.76,26-Feb,49.00%,Profitable,Low,East
US-2026-132647,2/17/2026,2/23/2026,Gary Hansen,Home Office,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,166.45,5,39.95,26-Feb,24.00%,Profitable,Medium,East
US-2026-159149,2/17/2026,2/19/2026,Cyra Reiten,Home Office,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.34,4,-87.67,26-Feb,-20.00%,Loss,Medium,Central
US-2026-109085,2/17/2026,2/20/2026,Christine Kargatis,Home Office,Technology,Phones,Vtech CS6719,57.59,1,-11.52,26-Feb,-20.00%,Loss,Low,East
US-2026-154039,2/17/2026,2/22/2026,Julie Kriz,Home Office,Technology,Phones,LG Exalt,124.79,1,10.92,26-Feb,8.80%,Profitable,Medium,Central
US-2026-163195,2/17/2026,2/21/2026,Lauren Leatherbury,Consumer,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,3,8.46,26-Feb,29.00%,Profitable,Low,South
US-2026-164707,2/18/2026,2/21/2026,Cynthia Voltz,Corporate,Office Supplies,Labels,Avery 493,9.82,2,4.81,26-Feb,49.00%,Profitable,Low,West
US-2026-164707,2/18/2026,2/21/2026,Cynthia Voltz,Corporate,Technology,Accessories,Memorex Micro Travel Drive 32 GB,109.53,3,47.1,26-Feb,43.00%,Profitable,Medium,West
US-2026-164707,2/18/2026,2/21/2026,Cynthia Voltz,Corporate,Technology,Phones,iHome FM Clock Radio with Lightning Dock,167.98,3,10.5,26-Feb,6.30%,Profitable,Medium,West
US-2026-134838,2/19/2026,2/20/2026,Emily Ducich,Home Office,Furniture,Furnishings,Tensor Computer Mounted Lamp,44.67,3,12.06,26-Feb,27.00%,Profitable,Low,West
US-2026-122693,2/19/2026,2/21/2026,Nicole Hansen,Corporate,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1245.86,7,361.3,26-Feb,29.00%,Profitable,High,South
US-2026-134838,2/19/2026,2/20/2026,Emily Ducich,Home Office,Office Supplies,Art,Newell 320,12.84,3,3.47,26-Feb,27.00%,Profitable,Low,West
US-2026-166415,2/19/2026,2/23/2026,Max Engle,Consumer,Office Supplies,Fasteners,Rubber Band Ball,11.22,3,0.22,26-Feb,2.00%,Profitable,Low,West
US-2026-135937,2/20/2026,2/27/2026,Katherine Murray,Home Office,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",68.7,2,16.32,26-Feb,23.80%,Profitable,Low,West
US-2026-105809,2/20/2026,2/23/2026,Helen Wasserman,Corporate,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",22.23,1,7.34,26-Feb,33.00%,Profitable,Low,West
US-2026-135937,2/20/2026,2/27/2026,Katherine Murray,Home Office,Furniture,Tables,KI Adjustable-Height Table,386.91,9,-185.72,26-Feb,-48.00%,Loss,Medium,West
US-2026-150525,2/20/2026,2/25/2026,Julie Prescott,Home Office,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,13.11,3,3.41,26-Feb,26.00%,Profitable,Low,Central
US-2026-150525,2/20/2026,2/25/2026,Julie Prescott,Home Office,Office Supplies,Art,Newell 351,6.56,2,1.9,26-Feb,29.00%,Profitable,Low,Central
US-2026-135937,2/20/2026,2/27/2026,Katherine Murray,Home Office,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,10.64,5,3.86,26-Feb,36.30%,Profitable,Low,West
US-2026-105445,2/20/2026,2/25/2026,Bart Pistole,Corporate,Office Supplies,Fasteners,Staples,9.43,3,3.07,26-Feb,32.50%,Profitable,Low,West
US-2026-135937,2/20/2026,2/27/2026,Katherine Murray,Home Office,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,51.17,2,-6.4,26-Feb,-12.50%,Loss,Low,West
US-2026-135937,2/20/2026,2/27/2026,Katherine Murray,Home Office,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,31.99,1,4.8,26-Feb,15.00%,Profitable,Low,West
US-2026-105809,2/20/2026,2/23/2026,Helen Wasserman,Corporate,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.97,2,18.9,26-Feb,8.80%,Profitable,Medium,West
US-2026-135937,2/20/2026,2/27/2026,Katherine Murray,Home Office,Technology,Phones,Toshiba IPT2010-SD IP Telephone,333.58,3,25.02,26-Feb,7.50%,Profitable,Medium,West
US-2026-124940,2/21/2026,2/26/2026,Dave Kipp,Consumer,Technology,Accessories,Microsoft Natural Keyboard Elite,47.9,1,-2.99,26-Feb,-6.30%,Loss,Low,Central
US-2026-136007,2/23/2026,3/2/2026,Ann Chong,Corporate,Office Supplies,Fasteners,Alliance Rubber Bands,8.4,5,0.34,26-Feb,4.00%,Profitable,Low,West
US-2026-104647,2/23/2026,3/1/2026,Clytie Kelty,Consumer,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.44,6,16.85,26-Feb,45.00%,Profitable,Low,West
US-2026-136007,2/23/2026,3/2/2026,Ann Chong,Corporate,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5,25.19,26-Feb,35.00%,Profitable,Low,West
US-2026-111374,2/24/2026,2/28/2026,Christy Brittain,Consumer,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",4.96,4,-3.8,26-Feb,-76.70%,Loss,Low,East
US-2026-127397,2/24/2026,2/28/2026,Erin Smith,Corporate,Office Supplies,Paper,Xerox 1988,123.92,5,38.73,26-Feb,31.30%,Profitable,Medium,East
US-2026-127397,2/24/2026,2/28/2026,Erin Smith,Corporate,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8,5,214.47,26-Feb,16.30%,Profitable,High,East
US-2026-134642,2/25/2026,3/1/2026,Scot Wooten,Consumer,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,5.8,26-Feb,2.50%,Profitable,Medium,South
US-2026-134642,2/25/2026,3/1/2026,Scot Wooten,Consumer,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",196.78,2,-22.14,26-Feb,-11.30%,Loss,Medium,South
US-2026-125878,2/25/2026,3/2/2026,Michelle Huthwaite,Consumer,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.79,3,-3.04,26-Feb,-170.00%,Loss,Low,Central
US-2026-117212,2/26/2026,2/28/2026,Bradley Talbott,Home Office,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.22,3,89.22,26-Feb,10.00%,Profitable,High,West
